iter: 44400
o1, s2_1, 1.777956374792251718659082558
o1, s2_2, 1.922138123938202754379500892
o1, s2_3, -0.4127661148190180847773076033
o1, s2_4, 1.701786410743981047873111912
o1, s2_5, -0.4330068550690156513898572403
o1, s2_6, 1.588612642780437981021437818
o1, s2_7, 1.535504479646561627577849328
o1, s2_8, 1.519775669467403699116242892
o1, s2_9, -0.4423563722149225248822201222
o1, s2_10, 1.662653488607667389400788833
o1, s2_11, 1.631548868863151185364424306
o1, s2_12, 1.537913512665414893428891730
o1, s2_13, 1.708216067045055049373229759
o1, s2_14, 1.965005148347032816102637183
o1, s2_15, 1.856893340678601505745966397
o1, s2_16, 1.931861051373671044339320054
o1, s2_17, 1.820139752422036354744827172
o1, s2_18, 2.007138643388150914861589666
o1, s2_19, 1.833732908694877535352642385
o1, s2_20, -0.3935713729909466184860622009
o1, s2_21, 1.974648493569918224567049332
o1, s2_22, 1.542426902118085452710163181
o1, s2_23, 1.622679264593190670016950471
o1, s2_24, -0.4108600994788178607012499789
o1, s2_25, 1.331542843338554423124962024
o1, s2_26, 1.963943874795495495439508945
o1, s2_27, 1.604270477664845960280315972
o1, s2_28, 1.979233417972170572438205479
o1, s2_29, 1.556067806829778000024035917
o1, s2_30, 1.357284979170377973604458347
s2_1, bias, -0.3636024684037663460469922135
s2_1, e1_1, 0.1268612567757214563146640479
s2_1, e1_2, 0.1080295141145325538969604942
s2_1, e1_3, 0.1379385431123412240868152534
s2_1, e1_4, 0.2026203866489928512167957108
s2_1, e1_5, -0.009903133951781920495616719911
s2_1, e1_6, 0.1675159170013808116366936714
s2_1, e1_7, 0.1954159521845034828224156660
s2_1, e1_8, -0.1867660693037545402716145865
s2_1, e1_9, 0.004497220502590400010643892484
s2_1, e1_10, 0.1422355772499965103006932523
s2_1, e1_11, 0.1708858810894532082319597723
s2_1, e1_12, 0.1945943342616623163188359039
s2_1, e1_13, 0.1757036483021713905837226958
s2_1, e1_14, -0.5150966242849547362897551629
s2_1, e1_15, 0.1894045738665746225326868877
s2_1, e1_16, 0.06187266021246670719161561155
s2_1, e1_17, 0.2332181195811075918525876032
s2_1, e1_18, -0.1773563333376121614927652959
s2_1, e1_19, -0.4296469862176149428769797655
s2_1, e1_20, 0.1906180442842243808766164754
s2_1, e1_21, 0.1760848719653790959384659867
s2_1, e1_22, 0.1626456010642447927954852391
s2_1, e1_23, -0.2448720833925672723600292484
s2_1, e1_24, 0.2242615279710455174707240263
s2_1, e1_25, 0.1541106130594762345308419431
s2_1, e1_26, 0.1250473832204415145047936066
s2_1, e1_27, -0.04464133147346133527140278948
s2_1, e1_28, 0.1858029004365512471353892402
s2_1, e1_29, 0.1736211260778130675769461484
s2_1, e1_30, 0.06069861723700012373963630983
e1_1, bias, -0.4436039385178126589510895848
e1_1, i1, -0.4805423800726474813741451248
e1_2, bias, -0.3730181011371881580668704240
e1_2, i1, 0.3825687161448352472330530493
e1_3, bias, -0.5696816026847809755428465580
e1_3, i1, 0.5757774792902351270070607904
e1_4, bias, -0.7435607304716856935847420399
e1_4, i1, -0.7408725871326548618176650875
e1_5, bias, 0.04152011422334842633008861796
e1_5, i1, 0.0004778448701310090921313803606
e1_6, bias, -0.5965761973553247531220786353
e1_6, i1, 0.6106350252690077127682816109
e1_7, bias, -0.7417351749370653411782943954
e1_7, i1, 0.6986739872180220573344012532
e1_8, bias, 1.145136803911740511495128317
e1_8, i1, 0.01574544686696573673086210314
e1_9, bias, 0.02010869664876438490738708949
e1_9, i1, 0.0008893519260056694967200889857
e1_10, bias, -0.5295705105206884482544995971
e1_10, i1, 0.5384573159737661183838144360
e1_11, bias, -0.6005854905505675235503326748
e1_11, i1, -0.6530069289147778010957559741
e1_12, bias, -0.7968727493456414162092692050
e1_12, i1, -0.8138455461381101807149181997
e1_13, bias, -0.6862610858729624847438553400
e1_13, i1, 0.6666295738397520226488430543
e1_14, bias, 3.019331133936028634521117817
e1_14, i1, 0.03867604311930020329868480764
e1_15, bias, -0.7215387151469760264430163927
e1_15, i1, 0.6838294699216448930732395437
e1_16, bias, -0.2397503618974130524872925992
e1_16, i1, 0.2718150243817348743360647570
e1_17, bias, -0.8744235981570240694333673721
e1_17, i1, -0.8424046491054484360402882144
e1_18, bias, 1.064544415277655716097507603
e1_18, i1, 0.01595029911790149577656916633
e1_19, bias, 2.568818994396533913959001566
e1_19, i1, 0.03565887205740165710617111818
e1_20, bias, -0.7321724351749124089195063158
e1_20, i1, 0.7044240071087062402871776228
e1_21, bias, -0.6447491417760538622820115020
e1_21, i1, -0.6683514523024960478529805915
e1_22, bias, -0.6704333209682846101058293330
e1_22, i1, 0.6375648425769554014122092307
e1_23, bias, 1.413972314942204280326684367
e1_23, i1, 0.01832118493895693722772581650
e1_24, bias, -0.8676765884646919012720827739
e1_24, i1, -0.8378799739189727603895028101
e1_25, bias, -0.5714099429559239630719729880
e1_25, i1, 0.5826352972322459770408545857
e1_26, bias, -0.4384362776143451129469199024
e1_26, i1, 0.4407029831643777333919973632
e1_27, bias, 0.2837314678129333912943468961
e1_27, i1, 0.004692384370300418767167853793
e1_28, bias, -0.6630252912944935896116661161
e1_28, i1, 0.6539456510201819235622954796
e1_29, bias, -0.6658931505494289511112912513
e1_29, i1, -0.7046280473304988527142325312
e1_30, bias, -0.2137075462326250414987791354
e1_30, i1, -0.2247268694619766191663992570
s2_2, bias, -0.4210552796636660437811113483
s2_2, e1_1, 0.1270015285270839047518427359
s2_2, e1_2, 0.1040221612608145115905807416
s2_2, e1_3, 0.1792281570864653654682178708
s2_2, e1_4, 0.2182532388201343195876816313
s2_2, e1_5, -0.01321272356679060673615257953
s2_2, e1_6, 0.1923767999300993371347526925
s2_2, e1_7, 0.2213886423134446457452329957
s2_2, e1_8, -0.2345967771552266767982188175
s2_2, e1_9, -0.01458373314615496242911890135
s2_2, e1_10, 0.1594292143379456789100391009
s2_2, e1_11, 0.2011663079554211497686230171
s2_2, e1_12, 0.2495531106639151237962797001
s2_2, e1_13, 0.2105872743342303701325922763
s2_2, e1_14, -0.6290188902324905896917516519
s2_2, e1_15, 0.2234922305174324310572241423
s2_2, e1_16, 0.07578011397082492443369475426
s2_2, e1_17, 0.2680726208965194777652191284
